"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-03","Degrees Compass","None",24,100.0,156.875,311,22,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-04","Degrees Compass","None",24,100.0,164.916667,294,4,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-05","Degrees Compass","None",24,100.0,199.166667,338,7,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-06","Degrees Compass","None",24,100.0,160.583333,184,5,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-07","Degrees Compass","None",24,100.0,155.625,279,20,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-08","Degrees Compass","None",24,100.0,186.208333,299,16,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-09","Degrees Compass","None",24,100.0,139.75,323,16,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-10","Degrees Compass","None",24,100.0,148.625,317,8,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-11","Degrees Compass","None",24,100.0,216.916667,315,14,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-12","Degrees Compass","None",24,100.0,170.166667,214,2,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-13","Degrees Compass","None",24,100.0,128.166667,192,0,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-14","Degrees Compass","None",24,100.0,156.541667,332,17,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-15","Degrees Compass","None",24,100.0,127.166667,359,19,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-16","Degrees Compass","None",24,100.0,140.583333,316,10,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-17","Degrees Compass","None",24,100.0,186.416667,341,8,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-18","Degrees Compass","None",24,100.0,109.583333,352,17,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-19","Degrees Compass","None",24,100.0,156.916667,340,9,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-20","Degrees Compass","None",24,100.0,116.625,358,9,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-21","Degrees Compass","None",24,100.0,123.708333,358,19,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-22","Degrees Compass","None",24,100.0,132.166667,348,12,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-23","Degrees Compass","None",24,100.0,171.458333,350,18,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-24","Degrees Compass","None",24,100.0,206.5,340,8,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-25","Degrees Compass","None",24,100.0,188.125,313,11,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-26","Degrees Compass","None",24,100.0,94.083333,311,8,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-27","Degrees Compass","None",22,92.0,153.5,357,19,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","037","6012","61104",1,34.38344,-118.5284,"WGS84","Wind Direction - Resultant","1 HOUR","","2025-02-28","Degrees Compass","None",24,100.0,177.125,286,8,"","065","Instrumental - RM Young Model 05305","Santa Clarita","22224 PLACERITA CANYON RD, SANTA CLARITA","California","Los Angeles","Santa Clarita","Los Angeles-Long Beach-Anaheim, CA","2026-02-03"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-01","Knots","None",24,100.0,1.1125,2.7,9,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-02","Knots","None",24,100.0,1.216667,3.1,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-03","Knots","None",24,100.0,1.358333,3.4,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-04","Knots","None",24,100.0,1.370833,3.6,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-05","Knots","None",24,100.0,1.1625,4.5,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-06","Knots","None",24,100.0,1.5875,5.1,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-07","Knots","None",24,100.0,2.320833,6.4,12,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-08","Knots","None",24,100.0,2.7125,6.1,1,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-09","Knots","None",24,100.0,2.2625,8.3,22,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-10","Knots","None",24,100.0,3.908333,10.2,1,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-11","Knots","None",24,100.0,1.733333,3.9,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-12","Knots","None",24,100.0,4.279167,8,8,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-13","Knots","None",24,100.0,6.716667,9.5,12,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-14","Knots","None",22,92.0,2.186364,6.3,0,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-15","Knots","None",24,100.0,2.208333,7.1,11,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-16","Knots","None",24,100.0,2.2625,5.7,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-17","Knots","None",24,100.0,2.108333,4.8,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-18","Knots","None",24,100.0,1.2375,5.2,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-19","Knots","None",24,100.0,1.625,5,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-20","Knots","None",24,100.0,4.641667,9.7,20,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-21","Knots","None",24,100.0,3.458333,6.2,2,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-22","Knots","None",24,100.0,3.129167,6.8,21,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-23","Knots","None",24,100.0,7.408333,11.1,11,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-24","Knots","None",24,100.0,1.541667,5.2,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-25","Knots","None",24,100.0,3.1,7.6,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-26","Knots","None",24,100.0,2.429167,5.3,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-27","Knots","None",24,100.0,1.275,4.7,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-28","Knots","None",24,100.0,2.341667,5.1,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-29","Knots","None",24,100.0,1.3375,5.7,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-30","Knots","None",24,100.0,1.383333,3.7,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-01-31","Knots","None",24,100.0,1.320833,4.2,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-01","Knots","None",24,100.0,1.379167,5,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-02","Knots","None",24,100.0,1.341667,3.8,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-03","Knots","None",24,100.0,1.358333,3.4,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-04","Knots","None",24,100.0,2.216667,5.8,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-05","Knots","None",24,100.0,1.804167,4.8,18,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-06","Knots","None",24,100.0,3.275,5.4,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-07","Knots","None",24,100.0,2.8375,4.8,0,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-08","Knots","None",24,100.0,1.054167,4,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-09","Knots","None",24,100.0,1.4875,4.4,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-10","Knots","None",24,100.0,2.954167,4.6,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-11","Knots","None",24,100.0,3.270833,7.1,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-12","Knots","None",24,100.0,3.125,4.1,18,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-13","Knots","None",24,100.0,4.579167,10,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-14","Knots","None",24,100.0,3.075,5,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-15","Knots","None",24,100.0,1.5625,3.8,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-16","Knots","None",24,100.0,1.220833,4.8,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-17","Knots","None",24,100.0,2.029167,4.6,16,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-18","Knots","None",24,100.0,1.9625,4.4,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-19","Knots","None",24,100.0,1.520833,4.6,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-20","Knots","None",24,100.0,1.4,4.9,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-21","Knots","None",24,100.0,1.870833,5.1,13,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-22","Knots","None",24,100.0,1.525,4.4,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-23","Knots","None",24,100.0,1.258333,7,15,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
"06","059","0007","61103",1,33.83062,-117.93845,"WGS84","Wind Speed - Resultant","1 HOUR","","2025-02-24","Knots","None",24,100.0,1.441667,5.5,14,"","065","Instrumental - RM Young Model 05305","Anaheim","1630 W. PAMPAS LANE","California","Orange","Anaheim","Los Angeles-Long Beach-Anaheim, CA","2026-01-22"
