"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","Units","Daily.AQI.Value","Local.Site.Name","Daily.Obs.Count","Percent.Complete","AQS.Parameter.Code","AQS.Parameter.Description","Method.Code","Method.Description","CBSA.Code","CBSA.Name","State.FIPS.Code","State","County.FIPS.Code","County","Site.Latitude","Site.Longitude"
"12/08/2024","AQS","060376012",3,13.4,"ug/m3 LC",59,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/09/2024","AQS","060376012",3,8,"ug/m3 LC",44,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/10/2024","AQS","060376012",3,7,"ug/m3 LC",39,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/11/2024","AQS","060376012",3,7.2,"ug/m3 LC",40,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/12/2024","AQS","060376012",3,10.5,"ug/m3 LC",54,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/13/2024","AQS","060376012",3,13.1,"ug/m3 LC",58,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/14/2024","AQS","060376012",3,10.4,"ug/m3 LC",53,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/15/2024","AQS","060376012",3,8.6,"ug/m3 LC",48,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/16/2024","AQS","060376012",3,7.9,"ug/m3 LC",44,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/17/2024","AQS","060376012",3,7.5,"ug/m3 LC",42,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/18/2024","AQS","060376012",3,6.2,"ug/m3 LC",34,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/19/2024","AQS","060376012",3,5.9,"ug/m3 LC",33,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/20/2024","AQS","060376012",3,10.9,"ug/m3 LC",54,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/21/2024","AQS","060376012",3,14.6,"ug/m3 LC",61,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/22/2024","AQS","060376012",3,15.6,"ug/m3 LC",63,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/23/2024","AQS","060376012",3,12.2,"ug/m3 LC",57,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/24/2024","AQS","060376012",3,12.3,"ug/m3 LC",57,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/25/2024","AQS","060376012",3,6.1,"ug/m3 LC",34,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/26/2024","AQS","060376012",3,8.7,"ug/m3 LC",48,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/27/2024","AQS","060376012",3,11.7,"ug/m3 LC",56,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/28/2024","AQS","060376012",3,8.5,"ug/m3 LC",47,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/29/2024","AQS","060376012",3,12.2,"ug/m3 LC",57,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/30/2024","AQS","060376012",3,8.6,"ug/m3 LC",48,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/31/2024","AQS","060376012",3,7.7,"ug/m3 LC",43,"Santa Clarita",1,100,88502,"Acceptable PM2.5 AQI & Speciation Mass",731,"Met-One BAM-1020 W/PM2.5 SCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.38344,-118.5284
"12/01/2024","AQS","060379035",1,3.7,"ug/m3 LC",21,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/02/2024","AQS","060379035",1,0.9,"ug/m3 LC",5,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/03/2024","AQS","060379035",1,1.2,"ug/m3 LC",7,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/04/2024","AQS","060379035",1,2.4,"ug/m3 LC",13,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/05/2024","AQS","060379035",1,4.3,"ug/m3 LC",24,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/06/2024","AQS","060379035",1,4.5,"ug/m3 LC",25,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/07/2024","AQS","060379035",1,4.3,"ug/m3 LC",24,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/08/2024","AQS","060379035",1,2.1,"ug/m3 LC",12,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/09/2024","AQS","060379035",1,2.9,"ug/m3 LC",16,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/10/2024","AQS","060379035",1,4.1,"ug/m3 LC",23,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/17/2024","AQS","060379035",1,1.9,"ug/m3 LC",11,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/18/2024","AQS","060379035",1,1.4,"ug/m3 LC",8,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/19/2024","AQS","060379035",1,0,"ug/m3 LC",0,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/20/2024","AQS","060379035",1,1.5,"ug/m3 LC",8,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/21/2024","AQS","060379035",1,1.4,"ug/m3 LC",8,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/22/2024","AQS","060379035",1,3.1,"ug/m3 LC",17,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/23/2024","AQS","060379035",1,0.5,"ug/m3 LC",3,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/25/2024","AQS","060379035",1,1.1,"ug/m3 LC",6,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/28/2024","AQS","060379035",1,1.1,"ug/m3 LC",6,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/30/2024","AQS","060379035",1,2.3,"ug/m3 LC",13,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/31/2024","AQS","060379035",1,2.3,"ug/m3 LC",13,"Lancaster - Fairgrounds",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",37,"Los Angeles",34.725389,-118.178601
"12/01/2024","AQS","060590007",1,13.1,"ug/m3 LC",58,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/02/2024","AQS","060590007",1,20.7,"ug/m3 LC",73,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/03/2024","AQS","060590007",1,22.7,"ug/m3 LC",76,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/04/2024","AQS","060590007",1,31.5,"ug/m3 LC",93,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/05/2024","AQS","060590007",1,48,"ug/m3 LC",132,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/06/2024","AQS","060590007",1,35.7,"ug/m3 LC",101,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/07/2024","AQS","060590007",1,25.5,"ug/m3 LC",82,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/08/2024","AQS","060590007",1,15.6,"ug/m3 LC",63,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/09/2024","AQS","060590007",1,19.7,"ug/m3 LC",71,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/10/2024","AQS","060590007",1,2.5,"ug/m3 LC",14,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/11/2024","AQS","060590007",1,9.5,"ug/m3 LC",52,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/12/2024","AQS","060590007",1,10,"ug/m3 LC",53,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/13/2024","AQS","060590007",1,12.6,"ug/m3 LC",58,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/14/2024","AQS","060590007",1,16.2,"ug/m3 LC",64,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/15/2024","AQS","060590007",1,17.7,"ug/m3 LC",67,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/16/2024","AQS","060590007",1,14.4,"ug/m3 LC",61,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/17/2024","AQS","060590007",1,15.6,"ug/m3 LC",63,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/18/2024","AQS","060590007",1,10,"ug/m3 LC",53,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/19/2024","AQS","060590007",1,13.6,"ug/m3 LC",59,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/20/2024","AQS","060590007",1,26.7,"ug/m3 LC",84,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/21/2024","AQS","060590007",1,28.7,"ug/m3 LC",88,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/22/2024","AQS","060590007",1,28.8,"ug/m3 LC",88,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/23/2024","AQS","060590007",1,20.1,"ug/m3 LC",71,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/24/2024","AQS","060590007",1,21.8,"ug/m3 LC",75,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/25/2024","AQS","060590007",1,11.4,"ug/m3 LC",55,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/26/2024","AQS","060590007",1,13.6,"ug/m3 LC",59,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/27/2024","AQS","060590007",1,11.6,"ug/m3 LC",56,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/28/2024","AQS","060590007",1,27.5,"ug/m3 LC",85,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/29/2024","AQS","060590007",1,45.5,"ug/m3 LC",126,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/30/2024","AQS","060590007",1,27.3,"ug/m3 LC",85,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/31/2024","AQS","060590007",1,49.7,"ug/m3 LC",136,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",145,"R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/04/2024","AQS","060590007",3,27.9,"ug/m3 LC",86,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/05/2024","AQS","060590007",3,40.2,"ug/m3 LC",113,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/06/2024","AQS","060590007",3,31.2,"ug/m3 LC",92,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/07/2024","AQS","060590007",3,29,"ug/m3 LC",88,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/08/2024","AQS","060590007",3,14.8,"ug/m3 LC",62,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/09/2024","AQS","060590007",3,18.7,"ug/m3 LC",69,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/10/2024","AQS","060590007",3,1.8,"ug/m3 LC",10,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/11/2024","AQS","060590007",3,9.1,"ug/m3 LC",51,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/12/2024","AQS","060590007",3,10.7,"ug/m3 LC",54,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/13/2024","AQS","060590007",3,12.8,"ug/m3 LC",58,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/14/2024","AQS","060590007",3,15.2,"ug/m3 LC",62,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/15/2024","AQS","060590007",3,17.6,"ug/m3 LC",67,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/16/2024","AQS","060590007",3,16.2,"ug/m3 LC",64,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/17/2024","AQS","060590007",3,16,"ug/m3 LC",64,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/18/2024","AQS","060590007",3,11,"ug/m3 LC",55,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/19/2024","AQS","060590007",3,14.3,"ug/m3 LC",61,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
"12/20/2024","AQS","060590007",3,23.7,"ug/m3 LC",78,"Anaheim",1,100,88101,"PM2.5 - Local Conditions",170,"Met One BAM-1020 Mass Monitor w/VSCC",31080,"Los Angeles-Long Beach-Anaheim, CA",6,"California",59,"Orange",33.83062,-117.93845
